1430,2022-08-08 11:00:31,82,Detector On,46
1430,2022-08-08 11:00:31,81,Detector Off,46
1430,2022-08-08 11:00:32,0,Phase On,2
1430,2022-08-08 11:00:32,1,Phase Begin Green,2
1430,2022-08-08 11:00:32,12,Phase Inactive,4
1430,2022-08-08 11:00:32,11,Phase End Red Clearance,4
1430,2022-08-08 11:00:32,0,Phase On,6
1430,2022-08-08 11:00:32,1,Phase Begin Green,6
1430,2022-08-08 11:00:32,12,Phase Inactive,8
1430,2022-08-08 11:00:32,11,Phase End Red Clearance,8
1430,2022-08-08 11:00:32,65,Overlap Off (Inactive With Red Indication),1
1430,2022-08-08 11:00:32,65,Overlap Off (Inactive With Red Indication),2
1430,2022-08-08 11:00:32,61,Overlap Begin Green,3
1430,2022-08-08 11:00:32,44,Phase Call Dropped,2
1430,2022-08-08 11:00:32,44,Phase Call Dropped,6
1430,2022-08-08 11:00:32,47,Phase Omit Off,4
1430,2022-08-08 11:00:32,47,Phase Omit Off,8
1430,2022-08-08 11:00:33,82,Detector On,21
1430,2022-08-08 11:00:33,2,Phase Check,2
1430,2022-08-08 11:00:33,2,Phase Check,6
1430,2022-08-08 11:00:33,43,Phase Call Registered,4
1430,2022-08-08 11:00:33,82,Detector On,9
1430,2022-08-08 11:00:37,81,Detector Off,41
1430,2022-08-08 11:00:38,81,Detector Off,42
1430,2022-08-08 11:00:38,82,Detector On,46
1430,2022-08-08 11:00:38,81,Detector Off,5
1430,2022-08-08 11:00:39,81,Detector Off,46
1430,2022-08-08 11:00:39,82,Detector On,42
1430,2022-08-08 11:00:39,82,Detector On,10
1430,2022-08-08 11:00:39,81,Detector Off,9
1430,2022-08-08 11:00:40,82,Detector On,41
1430,2022-08-08 11:00:40,81,Detector Off,42
1430,2022-08-08 11:00:41,81,Detector Off,10
1430,2022-08-08 11:00:41,82,Detector On,59
1430,2022-08-08 11:00:41,81,Detector Off,41
1430,2022-08-08 11:00:42,82,Detector On,10
1430,2022-08-08 11:00:42,3,Phase Min Complete,2
1430,2022-08-08 11:00:42,3,Phase Min Complete,6
1430,2022-08-08 11:00:42,82,Detector On,42
1430,2022-08-08 11:00:42,82,Detector On,41
1430,2022-08-08 11:00:42,82,Detector On,53
1430,2022-08-08 11:00:42,43,Phase Call Registered,8
1430,2022-08-08 11:00:42,82,Detector On,46
1430,2022-08-08 11:00:43,81,Detector Off,6
1430,2022-08-08 11:00:43,81,Detector Off,46
1430,2022-08-08 11:00:43,81,Detector Off,10
1430,2022-08-08 11:00:43,81,Detector Off,42
1430,2022-08-08 11:00:43,81,Detector Off,59
1430,2022-08-08 11:00:43,82,Detector On,45
1430,2022-08-08 11:00:44,81,Detector Off,37
1430,2022-08-08 11:00:44,82,Detector On,42
1430,2022-08-08 11:00:44,81,Detector Off,41
1430,2022-08-08 11:00:44,81,Detector Off,53
1430,2022-08-08 11:00:44,44,Phase Call Dropped,8
1430,2022-08-08 11:00:45,81,Detector Off,38
1430,2022-08-08 11:00:45,81,Detector Off,45
1430,2022-08-08 11:00:45,4,Phase Gap Out,2
1430,2022-08-08 11:00:45,81,Detector Off,42
1430,2022-08-08 11:00:46,82,Detector On,38
1430,2022-08-08 11:00:47,82,Detector On,52
1430,2022-08-08 11:00:48,82,Detector On,42
1430,2022-08-08 11:00:48,82,Detector On,46
1430,2022-08-08 11:00:48,81,Detector Off,38
1430,2022-08-08 11:00:48,81,Detector Off,46
1430,2022-08-08 11:00:48,81,Detector Off,42
1430,2022-08-08 11:00:48,82,Detector On,45
1430,2022-08-08 11:00:49,81,Detector Off,45
1430,2022-08-08 11:00:49,82,Detector On,49
1430,2022-08-08 11:00:49,81,Detector Off,52
1430,2022-08-08 11:00:50,31,Barrier Termination,1
1430,2022-08-08 11:00:50,7,Phase Green Termination,2
1430,2022-08-08 11:00:50,8,Phase Begin Yellow Clearance,2
1430,2022-08-08 11:00:50,4,Phase Gap Out,6
1430,2022-08-08 11:00:50,7,Phase Green Termination,6
